country,track.id,track name,popularity,danceability,energy,acousticness,liveness,tempo
Chile,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,91.0,0.911,0.712,0.0901,0.0933,92.005
Chile,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,90.0,0.65,0.715,0.0993,0.126,106.672
Chile,6G12ZafqofSq7YtrMqUm76,Monotonía,89.0,0.873,0.695,0.419,0.211,131.963
Chile,31i56LZnwE6uSu3exoHjtB,Neverita,87.0,0.876,0.498,0.0706,0.143,122.016
Chile,0CYTGMBYkwUxrj1MWDLrC5,CHORRITO PA LAS ANIMAS,86.0,0.743,0.831,0.114,0.35,95.975
Chile,5jt25aFjW2kNoBqaEVaz5W,LA INOCENTE,85.0,0.757,0.789,0.307,0.0717,91.911
Chile,53tfEupEzQRtVFOeZvk7xq,DESPECHÁ,83.0,0.914,0.622,0.146,0.0632,130.04
Chile,33cF8aTmGJ6TsEf23uqGIN,LOKERA,82.0,0.836,0.826,0.213,0.0814,102.025
Chile,6wtZPYBIXUvCpXwVjMCJBf,ULTRA SOLO REMIX,81.0,0.909,0.824,0.0777,0.0638,109.97
Chile,4Rjq1TZbF0bDstOs6SiI6J,LACONE,80.0,0.798,0.718,0.263,0.142,126.01
Chile,58cEG7FsVoipRiRKUMgOjo,PUNTO 40,78.0,0.857,0.829,0.00112,0.255,106.993
Chile,66vWfpNGNT4y6nPdW5WMtj,Llamame Bebe,77.0,0.808,0.688,0.232,0.149,105.034
Chile,2pR6bipXfJySBhje19SW02,Marisola,76.0,0.806,0.85,0.155,0.201,95.014
Chile,3cubuvfYq2yHijwV7eCHwL,TU DIABLO,75.0,0.793,0.676,0.0335,0.304,99.009
Chile,5q86iSKkBtOoNkdgEDY5WV,VISTA AL MAR,74.0,0.759,0.561,0.803,0.101,104.915
Chile,0Sfn2TYbpQtCGMBf6C0Y6T,PLAYA DEL INGLÉS,73.0,0.793,0.736,0.0822,0.109,112.993
Chile,7BFa8ACKFI2vvbn6Su16JY,Na Na Na - Remix,72.0,0.831,0.83,0.0802,0.0442,98.003
Chile,2sgRUvRB8dCGpqxmbOrsMO,DEBI LLEVARTE FLORES,71.0,0.86,0.654,0.12,0.464,110.031
Chile,2RQsLucjZb02cKkz3s8NZ5,GANAS,70.0,0.728,0.643,0.124,0.119,99.987
Chile,0pVFw0LHdpjAWI2xwoUXQZ,"ADICTO (feat. Best, Bayriton)",69.0,0.627,0.56,0.149,0.0922,177.899
Chile,0gytcfGU4mtSfckMajYQS9,NOPALATELE,68.0,0.786,0.893,0.264,0.514,95.011
Chile,1DmPVoJJgSAMHEMamRV4DH,PA K TE ENAMORE,67.0,0.804,0.62,0.0148,0.0967,96.005
Chile,4tWO6MRXQwmh8nKlWHgBYz,Fiera,64.0,0.821,0.768,0.124,0.0674,91.997
Chile,6OsU20ogLqpSbNGAbMY9se,Lealtad,62.0,0.828,0.546,0.0485,0.207,98.019
Colombia,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,0.707,0.681,0.0632,0.0322,117.999
Colombia,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",97.0,0.778,0.632,0.274,0.0915,122.104
Colombia,5ww2BF9slyYgNOk37BlC4u,La Bachata,94.0,0.835,0.679,0.583,0.218,124.98
Colombia,2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",93.0,0.621,0.782,0.0125,0.23,128.033
Colombia,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,91.0,0.911,0.712,0.0901,0.0933,92.005
Colombia,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,90.0,0.65,0.715,0.0993,0.126,106.672
Colombia,6G12ZafqofSq7YtrMqUm76,Monotonía,89.0,0.873,0.695,0.419,0.211,131.963
Colombia,6Xom58OOXk2SoU711L2IXO,Moscow Mule,87.0,0.804,0.674,0.294,0.115,99.968
Colombia,7dSZ6zGTQx66c2GF91xCrb,PROVENZA,86.0,0.87,0.516,0.656,0.11,111.005
Colombia,0fea68AdmYNygeTGI4RC18,LA CANCIÓN,85.0,0.754,0.646,0.152,0.108,176.089
Colombia,3fjN3y5x4hN53rykAN2LHQ,cómo dormiste?,84.0,0.627,0.429,0.238,0.122,126.426
Colombia,5NxhMcHSVY3Z7ykWxZf3aj,En La De Ella,82.0,0.816,0.77,0.0798,0.118,96.99
Colombia,4khWEpnaijN0G1x019Uzdr,No Se Va,81.0,0.734,0.685,0.117,0.109,92.042
Colombia,6mmPpaltUZK7xjNlBPQQ0p,Desesperados,80.0,0.869,0.694,0.356,0.0878,90.02
Colombia,5YJ4BVvTFmVCxUyhKejHfR,Pa' Que Retozen,79.0,0.815,0.856,0.4,0.244,91.995
Colombia,58cEG7FsVoipRiRKUMgOjo,PUNTO 40,78.0,0.857,0.829,0.00112,0.255,106.993
Colombia,3KZCP2StVGdWkOKyRZNWA4,Es un Secreto,77.0,0.841,0.774,0.117,0.0674,95.006
Colombia,4WiQA1AGWHFvaxBU6bHghs,PUNTO G,75.0,0.751,0.761,0.251,0.0991,92.032
Colombia,5q86iSKkBtOoNkdgEDY5WV,VISTA AL MAR,74.0,0.759,0.561,0.803,0.101,104.915
Colombia,2vsoD8S1OyrWSVIA43hjaU,Si Te La Encuentras Por Ahí,72.0,0.736,0.569,0.144,0.112,171.973
Colombia,12RaiccXZ5yIDrHt4c5ngZ,Que Duro,71.0,0.89,0.685,0.279,0.0877,81.011
Colombia,4TJOoYtoaH8mK1blB4wLJx,Tu Silueta,69.0,0.742,0.722,0.308,0.177,139.935
Colombia,6eB74UiUNkI7JJBhhr3Y6C,Tu Gato Bellaco - Remix,68.0,0.724,0.46,0.617,0.102,111.957
Colombia,1JXcB149QtbcIpDUA6YZOB,Algo Que Se Quede,66.0,0.751,0.722,0.457,0.178,140.043
Colombia,3uvgwwqNvWHc7S32PvPD7r,No Pinto Pajaritos,65.0,0.824,0.676,0.0215,0.0791,180.094
Colombia,6vNhBzDn5yU2fu67YliSgw,Opciones,48.0,0.768,0.672,0.192,0.114,175.966
Costa Rica,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,0.707,0.681,0.0632,0.0322,117.999
Costa Rica,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",97.0,0.778,0.632,0.274,0.0915,122.104
Costa Rica,5ww2BF9slyYgNOk37BlC4u,La Bachata,94.0,0.835,0.679,0.583,0.218,124.98
Costa Rica,2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",93.0,0.621,0.782,0.0125,0.23,128.033
Costa Rica,0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),92.0,0.801,0.806,0.382,0.114,106.999
Costa Rica,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,91.0,0.911,0.712,0.0901,0.0933,92.005
Costa Rica,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,90.0,0.65,0.715,0.0993,0.126,106.672
Costa Rica,4Dvkj6JhhA12EX05fT7y2e,As It Was,89.0,0.52,0.731,0.342,0.311,173.93
Costa Rica,6Um358vY92UBv5DloTRX9L,Que Vuelvas,87.0,0.491,0.643,0.187,0.109,162.469
Costa Rica,7dSZ6zGTQx66c2GF91xCrb,PROVENZA,86.0,0.87,0.516,0.656,0.11,111.005
Costa Rica,0fea68AdmYNygeTGI4RC18,LA CANCIÓN,85.0,0.754,0.646,0.152,0.108,176.089
Costa Rica,1ga4PztXOIw1yBbdUt2X8v,GATÚBELA,84.0,0.627,0.858,0.263,0.21,92.523
Costa Rica,53tfEupEzQRtVFOeZvk7xq,DESPECHÁ,83.0,0.914,0.622,0.146,0.0632,130.04
Costa Rica,5NxhMcHSVY3Z7ykWxZf3aj,En La De Ella,82.0,0.816,0.77,0.0798,0.118,96.99
Costa Rica,4khWEpnaijN0G1x019Uzdr,No Se Va,81.0,0.734,0.685,0.117,0.109,92.042
Costa Rica,6mmPpaltUZK7xjNlBPQQ0p,Desesperados,80.0,0.869,0.694,0.356,0.0878,90.02
Costa Rica,2lmWwBLVJ2P0HX491zkYws,Mbappe,79.0,0.712,0.684,0.548,0.168,130.038
Costa Rica,0IKeDy5bT9G0bA7ZixRT4A,Bebe Dame,78.0,0.529,0.602,0.299,0.0716,157.643
Costa Rica,4H6o1bxKRGzmsE0vzo968m,Qué Agonía,77.0,0.732,0.573,0.56,0.0543,97.502
Costa Rica,1F205Nl2feOSYSztLNOJAL,3 Am,76.0,0.852,0.613,0.413,0.123,89.951
Costa Rica,1Sym1HsTqsa2pYKhYL1j15,Me Gustas Natural,75.0,0.721,0.426,0.859,0.111,127.083
Costa Rica,5q86iSKkBtOoNkdgEDY5WV,VISTA AL MAR,74.0,0.759,0.561,0.803,0.101,104.915
Costa Rica,4jhHaLksdP8DJZzxYAjOSz,Kemba Walker,72.0,0.832,0.59,0.446,0.123,146.907
Denmark,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,0.707,0.681,0.0632,0.0322,117.999
Denmark,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",97.0,0.778,0.632,0.274,0.0915,122.104
Denmark,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),95.0,0.715,0.62,0.417,0.0822,97.95
Denmark,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),94.0,0.561,0.965,0.00383,0.371,128.04
Denmark,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,93.0,0.637,0.643,0.13,0.142,97.008
Denmark,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,92.0,0.644,0.735,0.0521,0.161,88.98
Denmark,0QHEIqNKsMoOY5urbzN48u,Made You Look,91.0,0.838,0.525,0.345,0.0771,144.981
Denmark,0JXXNGljqupsJaZsgSbMZV,Sure Thing,90.0,0.684,0.607,0.0267,0.191,81.001
Denmark,6BePGk3eCan4FqaW2X8Qy3,10:35,87.0,0.696,0.793,0.0683,0.18,120.003
Denmark,26b3oVLrRUaaybJulow9kz,People,83.0,0.573,0.422,0.551,0.102,124.357
Denmark,5WxVXxCMRnvxUKFq40ELwq,Escapism.,81.0,0.538,0.742,0.138,0.0934,96.107
Denmark,4sx6NRwL6Ol3V6m9exwGlQ,Love Again,77.0,0.662,0.398,0.716,0.111,107.001
Denmark,1aOl53hkZGHkl2Snhr7opL,How Do I Say Goodbye,76.0,0.4,0.641,0.214,0.0656,81.552
Denmark,0JIhRhZPF5j5dx0FGqTWxy,I'll Be Waiting,69.0,0.509,0.619,0.355,0.0739,155.955
Denmark,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),63.0,0.712,0.463,0.011,0.301,131.199
Denmark,7jtQIBanIiJOMS6RyCx6jZ,Another Love,62.0,0.442,0.538,0.717,0.09,122.758
Denmark,0BGEImCBesJKIm5kZ0fOkH,STOR MAND (feat. Andreas Odbjerg),61.0,0.667,0.671,0.178,0.19,145.975
Denmark,22fNmvVD1bC4rWv6hg29pC,Feberdrømmer Xx Dubai,60.0,0.706,0.655,0.206,0.101,136.013
Denmark,4TduZWpCeQP1YKrrqzPbw4,Paid,59.0,0.808,0.692,0.013,0.138,129.04
Denmark,7DzV3IBvCHicokoiUCpWda,Romario,58.0,0.888,0.594,0.188,0.0913,127.991
Denmark,3LlqJkcXMBIAE5X1uUiZUN,Under Din Sne,56.0,0.514,0.879,0.0286,0.0657,143.957
Denmark,1qy2BuZzSU0JHnGqWRwV3N,Og Du Blev Til En Hvid Fugl,55.0,0.468,0.721,0.0557,0.117,136.977
Denmark,12YCYHtGcwm9kbSmbcWB4f,Længe Leve,54.0,0.595,0.564,0.156,0.56,128.06
Denmark,0eTCdGJVebRb5e6PXR73D9,Ensom,52.0,0.811,0.561,0.115,0.537,98.098
Denmark,6oNgurLd0pCnLMWPOxt5Es,Snubler,51.0,0.818,0.589,0.185,0.126,123.142
Denmark,705n1V0dBe4UOZC1oaah9a,Chart,50.0,0.597,0.56,0.0202,0.0833,137.588
Denmark,5TC5naM4A19URX3rAKAeX3,Sidste Gang,49.0,0.507,0.466,0.46,0.254,166.501
Denmark,544G00CbV8gz0eqpeEAvhg,"Alting, Altid",48.0,0.56,0.591,0.0665,0.391,169.888
Denmark,5UDkdxN87TOPiL7cTNkh7l,Rose,47.0,0.835,0.284,0.575,0.096,130.922
Denmark,1v1gAoEB2WyRE87LtFV46D,Præcis,46.0,0.64,0.578,0.0469,0.192,155.997
Ecuador,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,0.707,0.681,0.0632,0.0322,117.999
Ecuador,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",97.0,0.778,0.632,0.274,0.0915,122.104
Ecuador,5ww2BF9slyYgNOk37BlC4u,La Bachata,94.0,0.835,0.679,0.583,0.218,124.98
Ecuador,2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",93.0,0.621,0.782,0.0125,0.23,128.033
Ecuador,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,91.0,0.911,0.712,0.0901,0.0933,92.005
Ecuador,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,90.0,0.65,0.715,0.0993,0.126,106.672
Ecuador,4Dvkj6JhhA12EX05fT7y2e,As It Was,89.0,0.52,0.731,0.342,0.311,173.93
Ecuador,6Xom58OOXk2SoU711L2IXO,Moscow Mule,87.0,0.804,0.674,0.294,0.115,99.968
Ecuador,2rurDawMfoKP4uHyb2kJBt,Te Felicito,86.0,0.695,0.636,0.234,0.081,174.14
Ecuador,0fea68AdmYNygeTGI4RC18,LA CANCIÓN,85.0,0.754,0.646,0.152,0.108,176.089
Ecuador,2JPLbjOn0wPCngEot2STUS,Yonaguni,84.0,0.644,0.648,0.276,0.135,179.951
Ecuador,4ilZV1WNjL7IxwE81OnaRY,Gatita,83.0,0.895,0.847,0.16,0.338,101.006
Ecuador,4gzsuuZypVbxs0Af1LSZyB,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),82.0,0.639,0.703,0.0889,0.0865,169.888
Ecuador,6wtZPYBIXUvCpXwVjMCJBf,ULTRA SOLO REMIX,81.0,0.909,0.824,0.0777,0.0638,109.97
Ecuador,69Ej1xrGjOcHvIMtMKxK0G,Dile,80.0,0.817,0.714,0.184,0.042,94.001
Ecuador,5YJ4BVvTFmVCxUyhKejHfR,Pa' Que Retozen,79.0,0.815,0.856,0.4,0.244,91.995
Ecuador,58cEG7FsVoipRiRKUMgOjo,PUNTO 40,78.0,0.857,0.829,0.00112,0.255,106.993
Ecuador,4FAKtPVycI4DxoOHC01YqD,Yandel 150,77.0,0.783,0.729,0.0492,0.1,167.968
Ecuador,4WiQA1AGWHFvaxBU6bHghs,PUNTO G,75.0,0.751,0.761,0.251,0.0991,92.032
Ecuador,3eUR4NZa2hc8ZulyFYdCv8,Los Cachos,74.0,0.774,0.73,0.108,0.194,91.966
Ecuador,0cubEBmB9wjsdBwXNFmzFy,Salir Con Vida,72.0,0.612,0.697,0.261,0.347,91.976
Ecuador,6lV9cTvioGWqRXSgfjAUGL,Mojando Asientos (feat. Feid),69.0,0.773,0.767,0.0352,0.299,94.99
Estonia,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,0.707,0.681,0.0632,0.0322,117.999
Estonia,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",97.0,0.778,0.632,0.274,0.0915,122.104
Estonia,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),95.0,0.715,0.62,0.417,0.0822,97.95
Estonia,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),94.0,0.561,0.965,0.00383,0.371,128.04
Estonia,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,93.0,0.637,0.643,0.13,0.142,97.008
Estonia,0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),92.0,0.801,0.806,0.382,0.114,106.999
Estonia,4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,91.0,0.704,0.797,0.0826,0.0546,139.994
Estonia,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,90.0,0.464,0.417,0.136,0.0974,67.528
Estonia,7MXVkk9YMctZqd1Srtv4MB,Starboy,89.0,0.679,0.587,0.141,0.137,186.003
Estonia,6BePGk3eCan4FqaW2X8Qy3,10:35,87.0,0.696,0.793,0.0683,0.18,120.003
Estonia,2LBqCSwhJGcFQeTHMVGwy3,Die For You,86.0,0.586,0.525,0.111,0.134,133.629
Estonia,5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,85.0,0.746,0.251,0.782,0.106,139.999
Estonia,3rb0tMq42WfggucPm0HHkA,Bad Memories (feat. Elley Duhé & FAST BOY),84.0,0.607,0.767,0.118,0.122,123.998
Estonia,6Ox1rvlwEpB49drasQm6RF,Star Shopping,83.0,0.538,0.471,0.0946,0.116,93.07
Estonia,6b37xrsNCWYIUphFBazqD6,Me Gustas Tu,81.0,0.657,0.741,0.663,0.222,175.949
Estonia,0zKbDrEXKpnExhGQRe9dxt,Lay Low,80.0,0.534,0.855,0.0607,0.346,122.06
Estonia,3RKjTYlQrtLXCq5ncswBPp,"Hey, Mickey!",79.0,0.912,0.507,0.579,0.167,134.978
Estonia,2KReCz1L5XkGIBhDncQ5VZ,BABY SAID,75.0,0.622,0.715,0.000982,0.0796,131.012
Estonia,1LIvdWNdKmHvU0FJvw2diN,Big City Life,74.0,0.615,0.902,0.0176,0.103,87.03
Estonia,5FkJHVudUByVjanCqFXRql,After Dark,73.0,0.578,0.6,0.0677,0.0778,140.021
Estonia,2LWJ0zNei0z2WjHHwSNUkx,Voices (feat. Oliver Tree),67.0,0.729,0.549,0.0865,0.0951,95.012
Estonia,4PGzoH4hL1vORGOTxHdWjB,ЗА ДЕНЬГИ ДА,65.0,0.863,0.621,0.0112,0.173,114.977
Estonia,3Oww84xrmgjyr5J1ilOmAf,Down Under (feat. Colin Hay),63.0,0.308,0.86,0.0116,0.277,171.835
Estonia,7jtQIBanIiJOMS6RyCx6jZ,Another Love,62.0,0.442,0.538,0.717,0.09,122.758
Estonia,4g22x3fIQVUlY39ICUBB7Z,HOODAK MP3,55.0,0.911,0.758,0.00892,0.126,144.024
Estonia,1k2SmfxevBCq4Gti0LhDfT,Venom,45.0,0.259,0.738,0.0023,0.371,82.913
Estonia,41XLcwECxYj7tokaF2a7sA,kastehein,44.0,0.554,0.8,0.0347,0.121,121.932
Estonia,6YS0bPEionrniTERIcCXP7,Monsters,42.0,0.562,0.823,0.000255,0.762,130.092
Estonia,1Oiw6x4fhsCEuh4CMaa8kc,hoia end (feat. villemdrillem),40.0,0.758,0.743,0.359,0.105,124.024
Estonia,2XNRbWeHolZn9SqAUnxeO4,vamos,39.0,0.692,0.893,0.0211,0.0921,119.929
Estonia,7IK25tcCFFqkU08EbTRxsc,Kiri külmkapi peal,33.0,0.546,0.891,0.00793,0.116,157.076
Finland,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,0.707,0.681,0.0632,0.0322,117.999
Finland,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",97.0,0.778,0.632,0.274,0.0915,122.104
Finland,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),95.0,0.715,0.62,0.417,0.0822,97.95
Finland,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),94.0,0.561,0.965,0.00383,0.371,128.04
Finland,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,92.0,0.644,0.735,0.0521,0.161,88.98
Finland,3zkyus0njMCL6phZmNNEeN,LET GO,91.0,0.735,0.449,0.859,0.213,146.016
Finland,561jH07mF1jHuk7KlaeF0s,Mockingbird,90.0,0.637,0.678,0.209,0.156,84.039
Finland,5WxVXxCMRnvxUKFq40ELwq,Escapism.,81.0,0.538,0.742,0.138,0.0934,96.107
Finland,11BKm0j4eYoCPPpCONAVwA,Bloody Mary,79.0,0.591,0.637,0.0107,0.113,99.998
Finland,44Xyja7xYPlVC6v2CeweSi,GOSSIP (feat. Tom Morello),73.0,0.704,0.819,0.00176,0.094,139.921
Finland,14LdhxElpZS0rKVV4nxtdA,Queen of Kings,69.0,0.563,0.908,0.0696,0.328,125.972
Finland,5RX8T3EoTuXcybAxe6oPAw,Cha Cha Cha,64.0,0.718,0.791,0.00207,0.111,155.082
Finland,12zIIWVV5guPmsV7yQGsOM,Vastustamaton,63.0,0.613,0.737,0.324,0.159,125.03
Finland,7jtQIBanIiJOMS6RyCx6jZ,Another Love,62.0,0.442,0.538,0.717,0.09,122.758
Finland,4EXBxZeqKIayJa65KtAwZw,Ihana kipu,61.0,0.68,0.649,0.0976,0.118,140.063
Finland,1Myk7vkJ2IZm88Vt9IC21u,Hoida mut,60.0,0.548,0.837,0.00325,0.222,163.427
Finland,3dMSUouXkSMQRxrn5tQFB6,Sun takii,59.0,0.807,0.681,0.176,0.098,128.031
Finland,3Ksvxtooh9DzGfWv64bYkp,Yksinkertasta (feat. Costi),58.0,0.797,0.738,0.0686,0.151,129.951
Finland,6qverLcFcryBhJBgomIZjw,Tippa-T,57.0,0.771,0.658,0.0261,0.273,99.993
Finland,2h9FYDFYIScQ4dHtsL70gn,DEEP DOWN (feat. Costi),56.0,0.845,0.735,0.0841,0.108,120.02
Finland,1F4ndGt7gZ5bD8h2Eam1uT,Girls Like You,55.0,0.672,0.817,0.033,0.311,121.933
Finland,244HqAdMLdMTElPUxvT9RT,Yks pullo,54.0,0.666,0.663,0.039,0.374,90.006
Finland,4F7V4HGz5qeokniev7MT2c,Bisnestä,53.0,0.835,0.831,0.0545,0.149,129.971
Finland,0hR9rAzfwW8EuutTXdSzuF,Villieläin,52.0,0.932,0.499,0.0878,0.13,116.065
Finland,3nNtD3vtQ8yhrxQ5bxaRAB,Ylläs (feat. ibe),48.0,0.825,0.741,0.15,0.349,123.008
Finland,5IrehI7ObhFWGhWxGb65U1,Toista mua,46.0,0.708,0.669,0.00154,0.291,123.015
France,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,0.707,0.681,0.0632,0.0322,117.999
France,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",97.0,0.778,0.632,0.274,0.0915,122.104
France,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),95.0,0.715,0.62,0.417,0.0822,97.95
France,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),94.0,0.561,0.965,0.00383,0.371,128.04
France,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,92.0,0.644,0.735,0.0521,0.161,88.98
France,4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,91.0,0.704,0.797,0.0826,0.0546,139.994
France,4Dvkj6JhhA12EX05fT7y2e,As It Was,89.0,0.52,0.731,0.342,0.311,173.93
France,38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem),86.0,0.637,0.715,0.148,0.0892,141.872
France,53tfEupEzQRtVFOeZvk7xq,DESPECHÁ,83.0,0.914,0.622,0.146,0.0632,130.04
France,5UPpgOKi0UQMMMSzWWgJJe,AMBER,78.0,0.707,0.778,0.0853,0.177,140.988
France,3D29kjUyWxsT3jUUTtARVQ,DIE,77.0,0.695,0.63,0.229,0.118,130.968
France,6sCvvleqKbeyOkQDieBYgp,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,75.0,0.247,0.299,0.899,0.131,177.115
France,3NzxPt9QFCTsFBQ0wPVTDe,Galactic,74.0,0.79,0.687,0.315,0.348,146.05
France,6PrB4KpvuoYWtwjPC5a44S,Balader,73.0,0.603,0.802,0.306,0.124,130.121
France,6OZwia8loN0aPS0vTvsBjR,TOUT VA BIEN (feat. Ninho & Naps),72.0,0.66,0.72,0.301,0.226,99.937
France,0z3bi63SNZ5ylyHOzb81Uq,PETETE,71.0,0.752,0.669,0.167,0.0795,155.997
France,6btgTbK2UslfSu0qjTEXQm,CP_009_ Évidemment,70.0,0.713,0.67,0.113,0.52,120.76
France,48BdA5qBxXVoe59xvu0bwc,RAPPEL,69.0,0.486,0.786,0.441,0.077,94.644
France,5w3GRfKybnACxA4vTuIDAi,Introduction,68.0,0.695,0.581,0.595,0.105,134.658
France,0uSjZhPKuYBcObeetfVlpn,Solitaire,67.0,0.765,0.744,0.244,0.0966,117.989
France,43vjYTKZg8R5LsuITJ4wVu,Lola,66.0,0.683,0.689,0.117,0.0688,73.039
France,4oujvmTUXlPr6jWTWuzfAK,HRTBRK #6,64.0,0.747,0.462,0.754,0.125,138.061
France,0S1WhhsVn5wxUngCz5TQnE,Peur (feat. Ziak),63.0,0.701,0.834,0.196,0.0264,159.964
France,7jtQIBanIiJOMS6RyCx6jZ,Another Love,62.0,0.442,0.538,0.717,0.09,122.758
France,3x6n0IkVMIqTl7EE2j3R2g,Ma Came,60.0,0.879,0.622,0.474,0.236,118.011
France,2Jof799F251cl0DyUW2dqW,Ingé son,58.0,0.84,0.571,0.205,0.0969,120.046
France,5atXcF9P7BvCIfCwpALYXB,Match,57.0,0.736,0.684,0.0442,0.211,164.939
France,0jHBAPWVAZIwW67hg0XHnh,SMS,55.0,0.803,0.499,0.232,0.0949,167.939
France,5klPZRehMLpiKUchPAzKyR,Un jour je marierai un ange,38.0,0.621,0.538,0.276,0.112,85.054
France,6zJejIfVYLgjud3lTk4DLB,SNAP,36.0,0.565,0.636,0.107,0.447,170.01
Germany,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,0.707,0.681,0.0632,0.0322,117.999
Germany,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",97.0,0.778,0.632,0.274,0.0915,122.104
Germany,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),95.0,0.715,0.62,0.417,0.0822,97.95
Germany,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),94.0,0.561,0.965,0.00383,0.371,128.04
Germany,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,93.0,0.637,0.643,0.13,0.142,97.008
Germany,0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),92.0,0.801,0.806,0.382,0.114,106.999
Germany,73vIOb4Q7YN6HeJTbscRx5,Miss You,91.0,0.587,0.742,0.0128,0.146,145.007
Germany,0JXXNGljqupsJaZsgSbMZV,Sure Thing,90.0,0.684,0.607,0.0267,0.191,81.001
Germany,6BePGk3eCan4FqaW2X8Qy3,10:35,87.0,0.696,0.793,0.0683,0.18,120.003
Germany,38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem),86.0,0.637,0.715,0.148,0.0892,141.872
Germany,3rb0tMq42WfggucPm0HHkA,Bad Memories (feat. Elley Duhé & FAST BOY),84.0,0.607,0.767,0.118,0.122,123.998
Germany,5YdnOm5990Kfq1Jodws98B,Call It Love,81.0,0.616,0.841,0.0559,0.417,110.029
Germany,5ZduaRci3iNUiDfJbBfAaf,Give It To Me - Full Vocal Mix,80.0,0.874,0.869,0.00116,0.164,126.027
Germany,7oQepKHmXDaPC3rgeLRvQu,Komet,78.0,0.55,0.5,0.285,0.116,115.016
Germany,4sx6NRwL6Ol3V6m9exwGlQ,Love Again,77.0,0.662,0.398,0.716,0.111,107.001
Germany,6yeZM8gyykjaf8w0GqRfK4,Wildberry Lillet,75.0,0.89,0.521,0.078,0.0958,139.981
Germany,1z9NVyu6rOFQR57vA94xbR,Glatteis,74.0,0.782,0.565,0.113,0.0954,134.962
