country,track.id,track name,popularity,date,danceability,energy,acousticness,liveness,tempo
Mexico,24teIhDYO2RocTA2v5dY0r,Extssy Model,77.0,2023-02-28,0.675,0.725,0.0839,0.334,92.513
Mexico,17js0w8GTkTUFGFM6PYvBd,Igualito a Mi Apá,76.0,2023-02-28,0.758,0.812,0.188,0.0564,144.908
Morocco,5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,79.0,2023-02-28,0.746,0.765,0.0112,0.0936,114.044
Morocco,1xs8bOvm3IzEYmcLJVOc34,Rush,75.0,2023-02-28,0.792,0.503,0.0369,0.0959,99.97
Netherlands,1xs8bOvm3IzEYmcLJVOc34,Rush,75.0,2023-02-28,0.792,0.503,0.0369,0.0959,99.97
Saudi Arabia,1xs8bOvm3IzEYmcLJVOc34,Rush,75.0,2023-02-28,0.792,0.503,0.0369,0.0959,99.97
Switzerland,1xs8bOvm3IzEYmcLJVOc34,Rush,75.0,2023-02-28,0.792,0.503,0.0369,0.0959,99.97
UAE,1xs8bOvm3IzEYmcLJVOc34,Rush,75.0,2023-02-28,0.792,0.503,0.0369,0.0959,99.97
Morocco,6bgI3JZPDLm6gDE75utatQ,Mentalité,74.0,2023-02-28,0.747,0.518,0.698,0.109,129.341
Morocco,5IJRqarA4QIc2qAw74mYo9,Ghazali (feat. Bryan Mg),70.0,2023-02-28,0.598,0.654,0.486,0.101,179.853
Morocco,0zzrAsIPYKENTWOwZqYjYp,Alo Aleky,66.0,2023-02-28,0.671,0.41,0.921,0.102,165.955
Saudi Arabia,0zzrAsIPYKENTWOwZqYjYp,Alo Aleky,66.0,2023-02-28,0.671,0.41,0.921,0.102,165.955
Morocco,1EYeZGTMCjV7uVey5fNWXM,love nwantiti (feat. ElGrande Toto) - North African Remix,64.0,2023-02-28,0.642,0.723,0.58,0.112,186.043
Morocco,2L1MgWewnKsCx9MKykjZJw,M3a L3echrane,63.0,2023-02-28,0.756,0.399,0.354,0.0996,164.948
Morocco,6vEtT2Vu5MprdI69pATbLm,Talet Lghiba,62.0,2023-02-28,0.694,0.569,0.592,0.0883,140.004
Morocco,6L1hnXrPSKAoOFmdOA8ANa,Magic,60.0,2023-02-28,0.744,0.636,0.688,0.0884,99.979
Morocco,2Vr7Qvt5a9f6W9m6ifke4K,Comforter (feat. Ayra Starr),59.0,2023-02-28,0.54,0.579,0.0437,0.0719,132.813
Morocco,6h8Q07MtQBabHOjObg1a57,Gueule tapée,57.0,2023-02-28,0.623,0.527,0.467,0.308,83.824
Morocco,3WzncgOidVpqkak5Ee4b1n,De9at l9elb,56.0,2023-02-28,0.575,0.585,0.822,0.101,91.786
Morocco,6Cz19JJwGyVgvYS04kMdSi,00:00,55.0,2023-02-28,0.563,0.572,0.64,0.1,95.013
Morocco,0tfrAZsEOELEAcjCs46TJ5,Taline,54.0,2023-02-28,0.852,0.543,0.165,0.107,139.992
Morocco,3hjXb9FRFRt7H13KlNhGPA,Kima Bakri,53.0,2023-02-28,0.634,0.645,0.133,0.0999,157.877
Morocco,1gq11LOJxrQob0EsPRwAMm,Lbaroud,52.0,2023-02-28,0.759,0.44,0.222,0.0859,167.825
Morocco,6mKrkIikIDiBRC9ZqjbeNl,BREDA,51.0,2023-02-28,0.485,0.546,0.782,0.0768,82.061
Morocco,4ERqimtfCADVUI256ishDr,FORSSA,50.0,2023-02-28,0.804,0.472,0.238,0.12,105.02
Morocco,5tPauDRDmFoM8GMEGRQPnt,Nota,49.0,2023-02-28,0.632,0.512,0.455,0.176,97.486
Morocco,78N2ZYtm1Lk5KHMZcGu4MX,Sparadra,48.0,2023-02-28,0.881,0.573,0.171,0.157,135.032
Morocco,0UOGIvX0NKZKFwrvIAwdL9,Sociopath,47.0,2023-02-28,0.817,0.679,0.579,0.12,137.993
Morocco,5TS6S3z1cmGEe9jVHXcP8o,L'Étranger,46.0,2023-02-28,0.686,0.599,0.232,0.396,150.04
Morocco,6JQSu378WGUyaIdRC83UzY,RED PILL,45.0,2023-02-28,0.649,0.434,0.216,0.0865,101.242
Morocco,0aDZlrKCeRuZSSg6SXDXMF,بالهدى,44.0,2023-02-28,0.707,0.452,0.527,0.123,136.244
Morocco,5EziL9bwKacAPWAQSkl8Wh,Alatif,41.0,2023-02-28,0.888,0.674,0.213,0.0749,137.016
Morocco,7gZaKOU5UURV2NEr7oAWAM,Lyam,28.0,2023-02-28,0.697,0.467,0.308,0.117,119.959
Morocco,54hBNcHqHhvoxfjVdPhUoa,Nostalgia III,22.0,2023-02-28,0.825,0.694,0.236,0.176,81.767
Netherlands,0zKbDrEXKpnExhGQRe9dxt,Lay Low,80.0,2023-02-28,0.534,0.855,0.0607,0.346,122.06
Netherlands,1635wWSdp29PO3GxYhy991,Bel Mercy,78.0,2023-02-28,0.941,0.753,0.458,0.109,127.02
Netherlands,0JIhRhZPF5j5dx0FGqTWxy,I'll Be Waiting,76.0,2023-02-28,0.509,0.619,0.355,0.0739,155.955
Netherlands,7exHT4swWOKL5addPeqkLP,THE LONELIEST,72.0,2023-02-28,0.525,0.599,0.00151,0.0762,129.841
Netherlands,5tiTVSryX1Hu09cPsNvaIR,Slapeloosheid,69.0,2023-02-28,0.534,0.752,0.0381,0.213,167.963
Netherlands,0xLnJgUHvPnq6n2ESDSMXF,Ik Space,68.0,2023-02-28,0.769,0.662,0.00956,0.0869,105.016
Netherlands,1HFFfvXM13DA5hYt6SjhZj,Stemgeluid,67.0,2023-02-28,0.617,0.414,0.696,0.236,126.588
Netherlands,4mgYtnnm01NgTKLlMpF10h,Baddie,65.0,2023-02-28,0.869,0.699,0.168,0.147,99.94
Netherlands,4o943cZWj08kb6qSc4UpCt,ZIDANE,63.0,2023-02-28,0.542,0.778,0.522,0.0532,141.94
Netherlands,443rDqZIaqvZzJ1DgdJNgr,Der Af (Oya Lélé),61.0,2023-02-28,0.774,0.579,0.0406,0.101,134.979
Netherlands,20THU2It0g1DdrvIY21Ghj,Probleem,57.0,2023-02-28,0.869,0.511,0.42,0.116,130.04
Netherlands,7xTDT7gyIrv0xWpwwXExxU,Celestial,53.0,2023-02-28,0.574,0.852,0.0529,0.161,123.038
Netherlands,4jelEboj2QJWTLSXxuq4Pw,Euro's & Dollars,50.0,2023-02-28,0.616,0.624,0.464,0.52,94.797
Netherlands,3nwPqKLNPaPmEu3KLEdzpH,Yolo,49.0,2023-02-28,0.697,0.834,0.0208,0.399,93.994
Netherlands,6jgkAGhsQET6QPqLd6jeRz,Als Ik Met Je Loop,46.0,2023-02-28,0.497,0.682,0.285,0.0923,83.676
Netherlands,50vXZhuyOfXaEkG3jVacmd,Paracetamollen,45.0,2023-02-28,0.464,0.588,0.139,0.254,153.89
Netherlands,0PqOOwZgUYD3GFToEmU7i5,Fouten,43.0,2023-02-28,0.756,0.652,0.123,0.0554,96.844
Netherlands,7GRExMvdpTtxYS9uUINTi5,Automatisch,37.0,2023-02-28,0.804,0.634,0.032,0.192,122.096
New Zealand,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,79.0,2023-02-28,0.828,0.492,0.0644,0.128,120.151
New Zealand,74fmYjFwt9CqEFAh8ybeBD,Rumble,65.0,2023-02-28,0.81,0.836,0.0515,0.0598,139.979
New Zealand,6r88rMGtfNgC0SJEytTA7c,In the Air,60.0,2023-02-28,0.974,0.643,0.105,0.0833,117.985
New Zealand,2xHZ0R5LYEbD18FOTjO7dO,Take It Away,57.0,2023-02-28,0.737,0.746,0.181,0.121,78.051
New Zealand,7dGsBUADSyHoD7zdkKi9Ef,Mr Reggae,56.0,2023-02-28,0.829,0.701,0.082,0.135,164.035
New Zealand,74yRaIwxJyrrb6gl2KyF5H,COMMA'S,50.0,2023-02-28,0.775,0.705,0.0319,0.0655,162.059
Nicaragua,2mpoNBkngUEwnaKoBhZ0vl,PRC,87.0,2023-02-28,0.784,0.826,0.0965,0.123,138.078
Nicaragua,2JPLbjOn0wPCngEot2STUS,Yonaguni,83.0,2023-02-28,0.644,0.648,0.276,0.135,179.951
Nicaragua,2beS6dD5rovBxSA1zYoSHR,No Me Conoce - Remix,79.0,2023-02-28,0.804,0.787,0.14,0.0927,91.974
Nicaragua,6C1RD7YQVvt3YQj0CmuTeu,Diles,78.0,2023-02-28,0.813,0.56,0.108,0.268,118.033
Nicaragua,3p6eieHX6oEOzJStPtEsLu,Si Te Pudiera Mentir,77.0,2023-02-28,0.764,0.585,0.348,0.369,90.013
Nicaragua,798ahLNEcoFER7Vywg1FMT,A La Antigüita,75.0,2023-02-28,0.651,0.726,0.382,0.0535,179.99
Nicaragua,4UGqAW9i7NtE5mW9xzm6yk,PUNTO 40,74.0,2023-02-28,0.857,0.829,0.00112,0.255,106.993
Peru,4UGqAW9i7NtE5mW9xzm6yk,PUNTO 40,74.0,2023-02-28,0.857,0.829,0.00112,0.255,106.993
Norway,6TYFXyFTDZ6qwFPuBJfWpK,Floden,70.0,2023-02-28,0.367,0.438,0.245,0.116,119.408
Norway,3aiOu3VFNOD9omIGG7nSq1,The Ballet Girl,68.0,2023-02-28,0.694,0.816,0.0796,0.103,118.036
Norway,0xbSjXWyD0M1ucTtKHPd2N,Ekko inni meg,67.0,2023-02-28,0.633,0.856,0.0223,0.058,139.89
Norway,7GZ0lQasbKSKie0I1Bv7Vd,Alt du vil ha,66.0,2023-02-28,0.523,0.391,0.67,0.0937,135.027
Norway,5WnH3XfHwtR7KH7KfVUDqe,Delilah,65.0,2023-02-28,0.611,0.578,0.281,0.108,101.962
Norway,3mrOghCXTH1wg1JliCHenY,En Shot,64.0,2023-02-28,0.709,0.88,0.0575,0.385,127.994
Norway,7esGcqsNB1vSVAeVDfOW1c,Hopelessly Hopeless,63.0,2023-02-28,0.752,0.469,0.372,0.0868,127.954
Norway,28mdpto16dpOw2vl5B4MWi,Det eneste jeg vil er å ha det fett,61.0,2023-02-28,0.741,0.625,0.0298,0.329,117.943
Norway,0bg4gJlfoDR0ICj58UfmdF,"Sorry, jeg har pult en annen",60.0,2023-02-28,0.85,0.647,0.00296,0.412,123.52
Norway,0imwUR7oy4kgX2IjMoLPDy,OPP I BAKKEN,59.0,2023-02-28,0.541,0.908,0.00643,0.0955,138.038
Norway,5cUqVMM5kxpkud2kKK7LCi,Skal ikke gråte,58.0,2023-02-28,0.498,0.564,0.194,0.1,134.069
Norway,5PTYydUwfxM8Q7KuqjmPxu,BlimE! - Den Ene,54.0,2023-02-28,0.763,0.831,0.0979,0.0899,127.969
Norway,17b5jv7NOfFIdzWKcDbijx,Drukne,51.0,2023-02-28,0.27,0.373,0.622,0.102,76.974
Norway,6gecBiCMM6BBttZ4r9BOma,Saw It Coming,47.0,2023-02-28,0.389,0.384,0.793,0.103,168.025
Norway,3jAx38SoSeeDCnaKLxTXrW,TYRTHOVEN,45.0,2023-02-28,0.747,0.532,0.25,0.215,160.025
Norway,3qeetNg8dmL3KwYXT9R7wT,Best på fest,42.0,2023-02-28,0.631,0.898,0.0931,0.0559,172.149
Panama,3mFNc5EQn30irR983Wg9OD,KÁRMIKA,68.0,2023-02-28,0.876,0.64,0.468,0.143,97.169
Panama,505v13epFXodT9fVAJ6h8k,AMARGURA,66.0,2023-02-28,0.92,0.696,0.183,0.149,106.966
Panama,4iRHjxLojZsyclcODm5NOv,Casaya,52.0,2023-02-28,0.751,0.617,0.402,0.0973,99.896
Panama,0jDkzYfkYI5faOTftiqydF,ALBERTO NAVARRO (feat. Danny Yash),51.0,2023-02-28,0.652,0.655,0.203,0.299,89.281
Panama,2KQj2OQo0UcJ2uFAe5LG47,Tu Loco,50.0,2023-02-28,0.572,0.65,0.571,0.0983,100.399
Panama,7JHUlJCUhUvMLNGsrDf4K1,Mojaita,43.0,2023-02-28,0.731,0.48,0.651,0.113,126.795
Panama,2nl5JkOfrjVSYQY9rVZl4N,La del Tik Tok,39.0,2023-02-28,0.738,0.593,0.149,0.271,92.893
Peru,2rurDawMfoKP4uHyb2kJBt,Te Felicito,84.0,2023-02-28,0.695,0.636,0.234,0.081,174.14
Peru,3fjN3y5x4hN53rykAN2LHQ,cómo dormiste?,81.0,2023-02-28,0.627,0.429,0.238,0.122,126.426
Peru,6Xj014IHwbLVjiVT6H89on,Malas Decisiones,78.0,2023-02-28,0.812,0.791,0.0474,0.305,109.969
Philippines,5Y35SjAfXjjG0sFQ3KOxmm,Nobody Gets Me,86.0,2023-02-28,0.358,0.284,0.805,0.183,99.796
Singapore,5Y35SjAfXjjG0sFQ3KOxmm,Nobody Gets Me,86.0,2023-02-28,0.358,0.284,0.805,0.183,99.796
Philippines,3rWDp9tBPQR9z6U5YyRSK4,Midnight Rain,82.0,2023-02-28,0.643,0.363,0.69,0.115,139.865
Philippines,0mL82sxCRjrs3br407IdJh,Is There Someone Else?,81.0,2023-02-28,0.702,0.586,0.0388,0.156,134.951
Philippines,08MFgEQeVLF37EyZ7jcwLc,Pano,78.0,2023-02-28,0.375,0.457,0.868,0.191,174.839
Thailand,08MFgEQeVLF37EyZ7jcwLc,Pano,78.0,2023-02-28,0.375,0.457,0.868,0.191,174.839
Philippines,5TTXEcfsYLh6fTarLaevTi,lowkey,75.0,2023-02-28,0.752,0.494,0.432,0.0869,117.901
Philippines,4AULw1VRyJP17zMvwgTIUs,Umaasa,73.0,2023-02-28,0.627,0.433,0.295,0.332,96.016
Philippines,2e7iqtA42EPXTtiiAlblC1,"Babalik Sa'yo (from ""2 Good 2 Be True"")",72.0,2023-02-28,0.515,0.65,0.168,0.33,157.866
Philippines,2jbf9EytR7fzpSrPWAYCf9,Paraluman,71.0,2023-02-28,0.519,0.246,0.774,0.0946,90.121
Philippines,3h8uWt8HNyDNubPSEBgTPG,Yakap,70.0,2023-02-28,0.738,0.39,0.409,0.107,113.979
Philippines,1AuxZd50Dpaz0cCWphYryh,panaginip,69.0,2023-02-28,0.379,0.354,0.194,0.0552,129.299
Philippines,0p7s2EXYWLca0UOdQyQrNN,Jopay,63.0,2023-02-28,0.351,0.776,0.000315,0.0992,137.609
Portugal,4mD9hjoTckjeL1CrJCx0MT,Puta Mexicana,82.0,2023-02-28,0.853,0.913,0.655,0.0311,130.005
Portugal,4bT4Gbs7FA4cLyZeKtlGVO,Facilita Aí,81.0,2023-02-28,0.781,0.845,0.32,0.0391,130.02
Portugal,1ACALdBWViTpLBC14Ecv8E,Namora Aí,80.0,2023-02-28,0.556,0.659,0.148,0.294,86.634
Portugal,1OZ4uv7OAP24Ix6j3vojLt,Casei Com a Putaria,78.0,2023-02-28,0.585,0.6,0.117,0.0504,160.635
Portugal,52EYWdjiulHaehpexuowyh,FOGO E GASOLINA,77.0,2023-02-28,0.531,0.629,0.184,0.134,141.562
Portugal,5vC8UAOHeG95ehRzZChniB,Ai Preto,75.0,2023-02-28,0.953,0.57,0.537,0.0993,129.947
Portugal,0bBwi6ddYeTv5fXgHAdfiH,Evoque Prata,74.0,2023-02-28,0.872,0.519,0.306,0.276,86.768
Portugal,5Yt3AV2nXQdPqdknyLtJk0,Bota na Pipokinha (feat. DJ FELYPINHO 013),71.0,2023-02-28,0.949,0.866,0.302,0.425,129.996
Portugal,5BGdBH8MsaHCgfr4TMpRin,Como Tu (feat. Ivandro),63.0,2023-02-28,0.562,0.671,0.665,0.4,187.57
Portugal,0oKpBxCq4U5IvUZqMuVMM3,chamada não atendida,59.0,2023-02-28,0.44,0.347,0.87,0.115,172.593
Portugal,3hUk7wHp5Ruas0FLLVW69c,CASA,58.0,2023-02-28,0.459,0.463,0.698,0.649,148.284
Portugal,0dAZ5dCofHy6rquqU6YG29,Como Antes,57.0,2023-02-28,0.574,0.776,0.392,0.211,171.932
Portugal,5KX1zLcBZ5bv8iA1odyonT,Where U @,55.0,2023-02-28,0.874,0.545,0.472,0.2,103.001
Portugal,3UCqd9sT0C9qDayjFHBQjd,Visão Noturna,45.0,2023-02-28,0.578,0.776,0.289,0.138,76.999
Romania,4i9Ul89UPf5YPppdOspCH6,Havana,58.0,2023-02-28,0.895,0.578,0.349,0.125,135.965
Romania,7l1amnUcwOBdJQtLEmMKNi,Banii,55.0,2023-02-28,0.882,0.767,0.101,0.083,160.034
Romania,09Ylu166NCvXW8ZY4lA39W,Timeout,54.0,2023-02-28,0.88,0.797,0.266,0.0714,112.898
Romania,4FG6TOqiQprPinFIAY3Zr5,Te-am vazut fara inel,53.0,2023-02-28,0.723,0.827,0.0116,0.135,160.076
Romania,1C0G4YZEz2eOQlL2HfbyFO,Dacă n-ai bani,52.0,2023-02-28,0.777,0.805,0.114,0.114,179.953
Romania,1dMR1ltIgyYRq5vmFXvu07,Kawasaki,51.0,2023-02-28,0.838,0.8,0.0358,0.098,95.974
Romania,19sbsJ3EPMs1nQdmMXCFFi,$P$ - Studio Session #02,50.0,2023-02-28,0.739,0.735,0.431,0.131,139.933
Romania,0yssm9ttK7TvO7QymKJlVT,Stai,49.0,2023-02-28,0.342,0.398,0.744,0.561,73.355
Romania,521THfI6NqtFIkrbIbo4vc,Birkin Baby,48.0,2023-02-28,0.724,0.619,0.191,0.268,121.033
Romania,2vwiRfvvt5a8PFt2poaI8l,O femeie,47.0,2023-02-28,0.767,0.597,0.614,0.21,98.018
Romania,4PJgUj2sMRba5OcG59UPg0,OSKYTAKEOVER,46.0,2023-02-28,0.632,0.658,0.0291,0.157,120.211
Romania,6JQt3qfbwSFlDantKaCkix,PDH,44.0,2023-02-28,0.548,0.815,0.343,0.343,93.103
Romania,5HqVJa60eqDUqHKCo0Yk6X,Opțiuni,36.0,2023-02-28,0.758,0.627,0.751,0.134,100.002
Saudi Arabia,1RDvyOk4WtPCtoqciJwVn8,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],84.0,2023-02-28,0.71,0.879,0.158,0.439,114.993
Vietnam,1RDvyOk4WtPCtoqciJwVn8,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],84.0,2023-02-28,0.71,0.879,0.158,0.439,114.993
Saudi Arabia,2K7xn816oNHJZ0aVqdQsha,Softcore,82.0,2023-02-28,0.575,0.568,0.0484,0.286,93.986
Saudi Arabia,7D7e6hm2LiNd6nLuJF6K9Q,Hex,81.0,2023-02-28,0.845,0.398,0.872,0.159,109.996
Saudi Arabia,0f0SbtoKGe41cX5LzlnX6X,Tinnitus (Wanna be a rock),79.0,2023-02-28,0.9,0.725,0.179,0.0791,100.015
Saudi Arabia,0Qr61NXlyAeQaADO5xn3rI,Cry,74.0,2023-02-28,0.409,0.399,0.763,0.112,142.823
Saudi Arabia,1FEiijYPJtyswChfcpv3p0,Summertime Sadness,58.0,2023-02-28,0.568,0.646,0.0464,0.121,111.945
Saudi Arabia,7j4OmvkjRz0PrjFADlHfQx,Set Fire to the Rain,38.0,2023-02-28,0.603,0.67,0.00408,0.112,107.993
Singapore,2L9N0zZnd37dwF0clgxMGI,ceilings,83.0,2023-02-28,0.516,0.322,0.473,0.215,148.005
Singapore,2DwUdMJ5uxv20EhAildreg,Cookie,80.0,2023-02-28,0.847,0.638,0.0596,0.0894,156.935
Singapore,5UXJzLFdBn6u9FJTCnoHrH,Memories,79.0,2023-02-28,0.34,0.684,0.00979,0.348,112.969
Singapore,5zwwW9Oq7ubSxoCGyW1nbY,Pink Venom,73.0,2023-02-28,0.693,0.734,0.0145,0.217,180.06
Taiwan,5zwwW9Oq7ubSxoCGyW1nbY,Pink Venom,73.0,2023-02-28,0.693,0.734,0.0145,0.217,180.06
Singapore,1IVj6CsBbTgOEpo0W6hgwN,嘉宾,65.0,2023-02-28,0.309,0.434,0.672,0.0896,71.585
Taiwan,1IVj6CsBbTgOEpo0W6hgwN,嘉宾,65.0,2023-02-28,0.309,0.434,0.672,0.0896,71.585
Slovakia,1tpWtFdAuY9chjl5YhzsTP,Safír,69.0,2023-02-28,0.711,0.578,0.0737,0.112,146.097
Slovakia,0Pl0foFNy1vuVgx1NHVjSE,Dívej,65.0,2023-02-28,0.647,0.551,0.125,0.11,141.913
Slovakia,5FXDsBtTJRSMmmWhFxhAI0,Habibi,63.0,2023-02-28,0.706,0.65,0.0021,0.173,147.015
Slovakia,4enbO9cZhJLSZ6Tf21LRnv,Cikády,62.0,2023-02-28,0.848,0.537,0.0935,0.0569,130.013
Slovakia,1mDgpMsz6fDE7DDZIV9kW3,Berlín,61.0,2023-02-28,0.562,0.67,0.152,0.183,235.815
Slovakia,72yR62gS5MI4bzYWM2J0I3,Double Time,59.0,2023-02-28,0.734,0.63,0.206,0.0976,74.991
Slovakia,2MLspbafcpa876kiGpk8Ga,Luna,58.0,2023-02-28,0.741,0.801,0.00489,0.0885,164.025
Slovakia,1uoKL0wpV8Qy4oQXXslw4p,Southside,57.0,2023-02-28,0.662,0.679,0.175,0.118,145.967
Slovakia,163UXyyrFlAIQapVN3DqIp,Praha/Vídeň,55.0,2023-02-28,0.778,0.449,0.41,0.105,130.007
Slovakia,09MbMeMVENgLv6Z9ogzkuG,Valeriya,54.0,2023-02-28,0.657,0.572,0.0544,0.25,145.064
Slovakia,0Un7cx2TzJFQKPfhSQetNz,malaga (feat. Saul),51.0,2023-02-28,0.645,0.647,0.4,0.33,76.521
Slovakia,0ILk1dfKSJpQ1QzMoZgau8,stale hladam (feat. Taomi),50.0,2023-02-28,0.663,0.699,0.45,0.0995,98.086
Slovakia,72DJW9XvvzOMjhNwGvaNf6,Láska(nie),49.0,2023-02-28,0.644,0.574,0.593,0.105,89.754
Slovakia,1gm2nmmLhkouryCsg4ZcFR,Dnes večer (Lady),48.0,2023-02-28,0.529,0.63,0.0692,0.119,130.01
Slovakia,1hwXuNabpH3GDnHQhfiIfL,Tatiana,40.0,2023-02-28,0.942,0.491,0.0988,0.0883,102.994
South Africa,0HaRLPnr887lcQM2YQzkff,For My Hand (feat. Ed Sheeran),77.0,2023-02-28,0.87,0.479,0.161,0.209,104.059
South Africa,5YbPxJwPfrj7uswNwoF1pJ,Last Last,75.0,2023-02-28,0.795,0.565,0.131,0.0802,87.925
South Africa,1y5eHXBYiLgNv00KoHXm4o,Mina Nawe,60.0,2023-02-28,0.875,0.871,0.0202,0.146,112.006
Zimbabwe,1y5eHXBYiLgNv00KoHXm4o,Mina Nawe,60.0,2023-02-28,0.875,0.871,0.0202,0.146,112.006
South Africa,58u8z6ia8GTm9yZlkmtCtV,Fatela,59.0,2023-02-28,0.875,0.36,0.0139,0.103,112.013
South Africa,3VBwoaePYGdOmG1YHgGOHi,JAGERMEISTER,58.0,2023-02-28,0.841,0.525,0.0487,0.0892,112.022
Zimbabwe,3VBwoaePYGdOmG1YHgGOHi,JAGERMEISTER,58.0,2023-02-28,0.841,0.525,0.0487,0.0892,112.022
South Africa,13Z8di7Br7OsZn5GmtesIf,ZoTata (feat. Mr JazziQ),57.0,2023-02-28,0.873,0.628,0.0308,0.166,111.998
South Africa,5ZDw1sqZQDlC5aV7ir6kkN,"Tobetsa Remake (feat. Focalistic, Daliwonga, ShaunMusiq & Ftears)",56.0,2023-02-28,0.793,0.497,0.0116,0.0788,113.001
South Africa,3PdO57q0KLWkfWXsXQJlV6,Sengizwile (feat. Aymos & Young Stunna),55.0,2023-02-28,0.813,0.632,0.0283,0.137,112.044
South Africa,3Pv1NcASIE987vF8t1VWVu,Ngiyeza,54.0,2023-02-28,0.594,0.496,0.634,0.0792,139.909
South Africa,4VrYIDyFUN4IYU3wtjbF8p,"Shona Kwelanga (feat. Mawhoo, Da Muziqal Chef & Kabza De Small)",53.0,2023-02-28,0.795,0.824,0.00489,0.2,112.004
South Africa,3urA5lEgMH3LjMp6L9recf,Yah Yah Yah,52.0,2023-02-28,0.908,0.511,0.0146,0.0507,111.994
South Africa,2DTnuVhrGnLcmgutAW4vb1,Ithuba,51.0,2023-02-28,0.491,0.547,0.678,0.102,112.197
South Africa,5CaUga1xSORieHUwZ5urnG,Jika,50.0,2023-02-28,0.739,0.53,0.0107,0.101,102.041
South Africa,2zdvRlkcacMBIf78Yf7IvP,Sponono (feat. Baby S.O.N & 031 Choppa),49.0,2023-02-28,0.685,0.496,0.303,0.192,94.872
South Africa,7yJ5UfiXvtePhopnvxyXOV,Ngeke,48.0,2023-02-28,0.831,0.818,0.00756,0.239,127.013
South Africa,39qkz1q7TkelO5Eb6YTKOv,Ease,46.0,2023-02-28,0.747,0.594,0.0366,0.205,84.983
South Africa,52cY9gK4FNPCDzeokniu42,Amapiano (feat. Laylizzy & Weathrd),45.0,2023-02-28,0.569,0.515,0.358,0.0725,88.722
South Africa,422Odhypa1WrwJJmaZS6l3,Army (Bonus),44.0,2023-02-28,0.753,0.544,0.0565,0.0631,143.515
South Korea,0rhI6gvOeCKA502RdJAbfs,Sugar Rush Ride,82.0,2023-02-28,0.712,0.893,0.00788,0.169,125.022
South Korea,2gYj9lubBorOPIVWsTXugG,After LIKE,80.0,2023-02-28,0.68,0.922,0.103,0.0877,125.014
South Korea,296nXCOv97WJNRWzIBQnoj,FEARLESS,78.0,2023-02-28,0.863,0.62,0.0508,0.129,103.971
South Korea,27bIik73QCu8Xzt3xpG1bI,Candy,75.0,2023-02-28,0.65,0.964,0.0538,0.245,120.008
South Korea,4JK1kDUdH9RTBQrrSO1QfR,ベテルギウス,70.0,2023-02-28,0.367,0.671,0.222,0.494,179.833
South Korea,04TshWXkhV1qkqHzf31Hn6,Lemon,68.0,2023-02-28,0.525,0.646,0.304,0.297,86.957
South Korea,6QCPweR3aP6nj7P43WpiZs,Rising,65.0,2023-02-28,0.699,0.775,0.0393,0.0533,100.023
South Korea,3gmn76fCtpDazGMnN0QMHX,NIGHT DANCER,63.0,2023-02-28,0.924,0.563,0.0879,0.103,117.06
South Korea,4mPOgPXaXFBQ9dCg6OGEFv,Yesterday,62.0,2023-02-28,0.452,0.436,0.489,0.111,168.16
South Korea,0N8Xztr4pBHJ7V0moJWhbO,愛を伝えたいだとか,61.0,2023-02-28,0.673,0.85,0.0345,0.0943,100.008
South Korea,2tA3NP12r4niSRhb9Y6AoY,Polaroid,54.0,2023-02-28,0.703,0.768,0.532,0.117,102.966
South Korea,2RLdkXSaiQjRbey5pvP8Kt,If We Ever Meet Again,53.0,2023-02-28,0.401,0.394,0.748,0.0993,129.74
South Korea,4rMEoXVYww6Xy7q9wSj4gy,Love Always Run Away,50.0,2023-02-28,0.404,0.443,0.651,0.12,131.298
South Korea,4Cr43xPo7bwyCcL1g3yVCu,A bientot,48.0,2023-02-28,0.606,0.729,0.268,0.271,73.967
South Korea,2lsRp40mCRkhqULWdMbOzn,I Love You,47.0,2023-02-28,0.635,0.442,0.706,0.0929,110.862
South Korea,1E14FuM0BRaHAJSJ9YxMVu,A Psalm of Life,46.0,2023-02-28,0.279,0.515,0.75,0.188,139.694
South Korea,4BLpd6QINAs4UXd1lVtdhj,Dangerously,37.0,2023-02-28,0.696,0.517,0.364,0.197,112.291
Spain,4EQOGfssbSpTlV6EZRtrSv,ULALA (OOH LA LA),82.0,2023-02-28,0.872,0.681,0.0462,0.129,96.986
Spain,5qP24CrDI0rmY5zwRvUfzU,AHORA QUÉ,80.0,2023-02-28,0.447,0.765,0.212,0.128,101.545
Spain,5yocaqYG38qpSSxV1t0o3D,DAME,79.0,2023-02-28,0.742,0.508,0.368,0.115,98.017
Spain,2hLXUbsOU9cDb9RFva9FYr,MEMORIAS,78.0,2023-02-28,0.771,0.707,0.389,0.0745,127.963
Spain,5S8i9p2xS8M8pFqfZMbMzI,RON COLA,77.0,2023-02-28,0.739,0.682,0.417,0.105,94.048
Spain,3pjvkWO9fqiRRBE1tDLu3S,SIN SEÑAL,73.0,2023-02-28,0.822,0.851,0.333,0.105,117.992
Spain,3szqC0lxrJdhn3eW6FfFfo,Chulo,72.0,2023-02-28,0.836,0.8,0.0792,0.0822,97.054
Spain,7hlPoVZ1uz7FiQagPTVbQG,Te Miro A La Cara,69.0,2023-02-28,0.575,0.782,0.216,0.272,85.126
